event_id,event_type,title,title_slug,url,speakers,time,location,abstract
109556,Workshop,The First Workshop on Efficient Reasoning,the first workshop on efficient reasoning,/virtual/2025/workshop/109556,cheng Luo · Xinyu Yang · Simran Arora · Weijia Shi · Hanshi Sun · Songlin Yang · Luca Zancato · Jiawei Zhao,"Dec 6, 8:00 AM - 5:00 PM",Exhibit Hall F,"Recent progress in large reasoning models (LRMs), like OpenAI o1 and Deepseek R1, has been pivotal for tackling complex applications, from mathematical and code reasoning to advanced symbolic and agentic planning. Their success often relies on test-time scaling, which involves increasing the generation length or depth. However, these approaches incur significant efficiency bottlenecks during training and inference. To overcome these limitations, further advancements are needed in data, algorithms, and systems applicable across various domains, as exemplified by work such as s1, Z1, and verl. The proposed workshop will bring together researchers and practitioners to rethink efficient reasoning under tight compute, memory, latency, throughput, and cost budgets, with the goal of translating theoretical breakthroughs into practical, deployable solutions."
109573,Workshop,Biosecurity Safeguards for Generative AI,biosecurity safeguards for generative ai,/virtual/2025/workshop/109573,ZAIXI ZHANG · Amrit Singh Bedi · Mengdi Wang · Ruofan Jin · Le Cong · Souradip Chakraborty · Alvaro Velasquez,"Dec 6, 8:00 AM - 5:00 PM",Upper Level Room 27AB,
109565,Workshop,MATH-AI: The 5th Workshop on Mathematical Reasoning and AI,math-ai: the 5th workshop on mathematical reasoning and ai,/virtual/2025/workshop/109565,Kaiyu Yang · Sophia S. Han · Pan Lu · Wei Xiong · Eric Zelikman · Yong Lin · Zhizhen Qin · Soonho Kong · He He · Dawn Song · Sanjeev Arora,"Dec 6, 8:00 AM - 5:00 PM",Upper Level Ballroom 6A,
109548,Workshop,What Makes a Good Video: Next Practices in Video Generation and Evaluation,what makes a good video: next practices in video generation and evaluation,/virtual/2025/workshop/109548,Xinting Hu · Yongliang Wu · Anna Kukleva · Zhicai Wang · Chenyang Si · Li Jiang · Gang Yu · Xu Yang · Ziwei Liu · Bernt Schiele,"Dec 6, 8:00 AM - 5:00 PM",Upper Level Ballroom 6B,"This workshop aims to explore how real-world advances in video generation increasingly rely on forwardlooking evaluation frameworks and to collaboratively shape the next generation of high-quality video synthesis. Through a combination of invited talks, academic presentations, and expert discussions featuring leading voices from both academia and industry, the workshop bridges academic foundations and industrial insights across the modeling, evaluation, and deployment of video generation. We welcome contributions from computer vision, generative modeling, video-language learning, evaluation methodology, and human-centered AI to shape the next generation of high-quality video synthesis collaboratively."
109539,Workshop,Workshop on Multi-Turn Interactions in Large Language Models,workshop on multi-turn interactions in large language models,/virtual/2025/workshop/109539,Simon Yu · Bo Liu · Yifei Zhou · Mickel Liu · Kai Zhang · Hanxu Hu · Leon Guertler · Leshem Choshen · Weiyan Shi,"Dec 6, 8:00 AM - 5:00 PM",Upper Level Room 11AB,"The field of AI is entering a new era of interaction, profoundly shaped by the capabilities of Large Language Models (LLMs). While multi-turn interaction has been a long-standing pursuit in AI—from dialogue systems to multi-agent coordination—the advent of LLMs has radically transformed this landscape. These models now engage in complex, long-horizon interactions, process diverse data, and make crucial decisions in dynamic, human-centric scenarios. This leap forward, however, brings forth critical new research questions and challenges that demand immediate attention: Multi-Turn RL Learning for Agentic Tasks Learning from complex, interactive environments like GUI agents and tool-use scenarios, given the challenges of sparse rewards. Maintaining Alignment Understanding human values over extended, multi-turn interactions, preventing ""loss of alignment"" seen in current models. Human-AI Interaction Over time, ensuring models adapt to user goals without compromising safety or fairness. Long-horizon Evaluation For LLMs' long-term capabilities, consistency, and strategic abilities in complex, multi-turn tasks. The Workshop on Multi-Turn Interactions in LLMs is designed to be the central forum for addressing these pivotal questions. We invite researchers to contribute to defining the next generation of interactive AI, tackling these core challenges, and charting the course for future advancements in AI reasoning and planning. This workshop will concentrate on key areas where the extended use of LLMs presents both new challenges and opportunities, serving as a platform to discuss and refine methods for future improvements and evaluation for practical LLM use cases."
109577,Workshop,Machine Learning and the Physical Sciences,machine learning and the physical sciences,/virtual/2025/workshop/109577,Nicole Hartman · Garrett Merz · Vinicius Mikuni · Mariel Pettee · Sebastian Wagner-Carena · Antoine Wehenkel · Atilim Gunes Baydin · Kyle Cranmer · Siddharth Mishra-Sharma · Benjamin Nachman · Brian Nord · Savannah Thais,"Dec 6, 8:00 AM - 5:00 PM",Upper Level Ballroom 6CF,"The Machine Learning and the Physical Sciences (ML4PS) workshop at NeurIPS is a unique gathering space for the growing community spearheading cross-cutting research topics at the intersection of machine learning (ML) and the physical sciences (PS). This includes the applications of ML to problems in the physical sciences (ML for PS) as well as developments in ML motivated by physical insights (PS for ML). The physical sciences are defined inclusively, including but not limited to physics, astronomy, cosmology, chemistry, biophysics, materials science, and Earth science. Join us to discuss the latest research at the convergence of these fields!"
109544,Workshop,CogInterp: Interpreting Cognition in Deep Learning Models,coginterp: interpreting cognition in deep learning models,/virtual/2025/workshop/109544,Eric Bigelow · Jennifer Hu · Ekdeep S Lubana · Kanishk Gandhi · Laura Ruis · Thomas Fel · Ellie Pavlick · Noah Goodman,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 5AB,"Recent innovations in deep learning have produced models with impressive capabilities, achieving or even exceeding human performance in a wide range of domains. A timely and critical challenge in AI is understanding what behaviors these models are actually capable of, and the internal processes which support these behaviors. As interest continues to grow in models’ internal processes, the field of cognitive science is becoming increasingly useful for describing and understanding cognition in deep learning models: cognitive science, which seeks to describe the cognitive processes in human and animal minds, offers a rich body of theories, experiments, and frameworks which may be adopted to understand how deep learning models achieve complex behaviors in domains such as language, vision, and reasoning. The workshop will focus on Cognitive Interpretability (“CogInterp”), which involves the systematic interpretation of high-level cognition in deep learning models. Similar to how cognitive science describes the intermediate representations and algorithms (or cognition) between behavior and neurons in biological systems, the goal of Cognitive Interpretability is to describe the cognitive processes which lie between the levels of behavioral evaluations and mechanistic interpretability in deep learning models. Practically speaking, this means that Cognitive Interpretability does not just ask whether a model can perform task X or has a certain ability Y , but additionally (or instead) how a model performs X or learns and implements Y . These kinds of inferences—from observable behavior to latent “mental” processes—are the bread and butter of cognitive science, but many of the theoretical and empirical tools developed to tackle these problems have not yet been widely adopted in AI research, in part because of the separation between the fields and communities. To address the gap above, our goal is to bring together researchers in cognitive science and AI interpretability to discuss new empirical results and theories about the inner workings of deep learning models. We hope to gather perspectives from various disciplines, including machine learning, psychology, linguistics, vision science, neuroscience, philosophy of mind, and law."
109583,Workshop,UrbanAI: Harnessing Artificial Intelligence for Smart Cities,urbanai: harnessing artificial intelligence for smart cities,/virtual/2025/workshop/109583,Judah Goldfeder · Na Li · Donna Vakalis · Bianca Howard · Philippe Wyder · Bing Dong · Yoshua Bengio,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 26AB,
109579,Workshop,New Perspectives in Graph Machine Learning,new perspectives in graph machine learning,/virtual/2025/workshop/109579,Zhiyang Wang · Juan Cervino · Luana Ruiz · Alejandro Ribeiro · Stefanie Jegelka · Charilaos Kanatsoulis,"Dec 7, 8:00 AM - 5:00 PM",Exhibit Hall F,
109560,Workshop,Learning from Time-Series for Health,learning from time-series for health,/virtual/2025/workshop/109560,Max Xu · Hyewon Jeong · Wanting Mao · Girish Narayanswamy · Sujay Nagaraj · Tom Hartvigsen · Xin Liu · Sana Tonekaboni · James Rehg,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 28A-E,"Time-series data underpin modern healthcare, spanning electronic health records, physiological waveforms, wearables, and population trends, yet their unique characteristics—including uncertain ground truth, quasi-periodic physiological motifs, and non-semantic timepoints—demand specialized machine learning approaches. While recent advances in foundation models, multimodal learning, and generative methods show promise, significant challenges remain in causality, interpretability, and deployment. This workshop unites researchers across health time-series domains (from wearables to clinical systems) to address shared challenges through: (1) cross-domain discussion, (2) diverse industry/academic perspectives (featuring Google, Oura, Apple and 5 institutions), and (3) community engagement via posters, talks, and panels. By fostering cross-domain collaboration on physiological-aware methods, we aim to bridge the gap between cutting-edge ML and real-world healthcare impact."
109557,Workshop,Data on the Brain and Mind,data on the brain and mind,/virtual/2025/workshop/109557,Catherine Ji · Vivek Myers · Archer Wang · Benjamin Eysenbach · Jenelle Feather · Erin Grant,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 10,
109582,Workshop,Non-Euclidean Foundation Models and Geometric Learning: Advancing AI Beyond Euclidean Frameworks,non-euclidean foundation models and geometric learning: advancing ai beyond euclidean frameworks,/virtual/2025/workshop/109582,Menglin Yang · Neil He · Yifei Zhang · Weikang Qiu · Ngoc Bui · Jiahong Liu · Melanie Weber · Rex Ying,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 8,"In the era of foundation models and Large Language Models (LLMs), Euclidean space is the de facto geometric setting of our machine learning architectures. However, recent literature has demonstrated that this choice comes with fundamental limitations. Non-Euclidean learning is quickly gaining traction. Non-Euclidean spaces, such as hyperbolic, spherical, and mixed-curvature spaces, have been shown to provide more efficient and effective representations for data with intrinsic geometric properties, like hierarchy, symmetry, and heterogeneity. Integrating foundation models with non-Euclidean spaces has great potential to enhance their ability to capture and model the underlying structures and relationships in complex real-world data, leading to better performance, generalization, and interpretability. This workshop focuses on the intersection of Non-Euclidean representation learning and Foundation Models, exploring its potential benefits, challenges, and future directions."
109554,Workshop,GPU-Accelerated and Scalable Optimization (ScaleOpt),gpu-accelerated and scalable optimization (scaleopt),/virtual/2025/workshop/109554,Parth Nobel · Fangzhao Zhang · Maximilian Schaller · Alexandre Amice '' · Tobia Marcucci · Tetiana Parshakova · Stephen Boyd,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 9,"Recent advancements in GPU-based large-scale optimization have been remarkable. Recognizing the revolution in optimizing neural network weights via large-scale GPU-accelerated algorithms, the optimization community has been interested in developing general purpose GPU-accelerated optimizers for various families of classic optimization problems, including linear programming, general conic optimization, combinatorial optimization, and more specific problem families such as flow optimization and optimal transport. Beyond deploying GPUs directly at classical problems, current frontier AI tools—including large language models (LLMs)—are being deployed to solve optimization problem. Various works have used neural networks to solve mixed integer problems, linear or quadratic programs, general combinatorial optimization problems, and more specific optimization problems such as LASSO and robust PCA. In this workshop, we aim to provide a platform for interested researchers to engage with each other on recent breakthroughs and current bottlenecks in designing large-scale GPU-based optimizers and synergizing AI systems with solving optimization problems."
109549,Workshop,"Evaluating the Evolving LLM Lifecycle: Benchmarks, Emergent Abilities, and Scaling","evaluating the evolving llm lifecycle:  benchmarks, emergent abilities, and scaling",/virtual/2025/workshop/109549,Berivan Isik · Beyza Ermis · Nithya Attaluri · Rishi Bommasani · Marius Hobbhahn · Yangjun Ruan · Diyi Yang,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 2,
109547,Workshop,Workshop on Mechanistic Interpretability,workshop on mechanistic interpretability,/virtual/2025/workshop/109547,Neel Nanda · Martin Wattenberg · Sarah Wiegreffe · Atticus Geiger · Julius Adebayo · Kayo Yin · Fazl Barez · Lawrence Chan,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 30A-E,
109585,Workshop,Recent Advances in Time Series Foundation Models: Have We Reached the ‘BERT Moment’?,recent advances in time series foundation models: have we reached the ‘bert moment’?,/virtual/2025/workshop/109585,Thomas Moreau · Romain Tavenard · Valentina Zantedeschi · Vasilii Feofanov · Ievgen Redko · Ambroise Odonnat,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 3,"Foundation models (FMs) have achieved great success in NLP and vision, inspiring over 20 new time series FMs (TSFMs) in the past year. Despite promising results, studies show that carefully designed lightweight supervised baselines often match TSFM performance. Unlike NLP’s “BERT Moment,” TSFMs still require full fine-tuning to be competitive in real-world scenarios. Additionally, some tabular FMs rival TSFMs without being time series-specific. Recent benchmarks also provide mixed evidence: GIFT-Eval favors TSFMs, OpenTS shows statistical models outperforming deep learning on univariate data, and FoundTS finds supervised baselines on par with TSFMs. This workshop aims to bring together researchers to examine the gap between TSFM potential and real-world utility, and to identify benchmarks and applications where TSFMs can truly excel. The key topics of this workshop include, but are not limited to: - Benchmarking Foundation Models in Time Series, - Scaling Laws and Efficiency in Time Series Models, - Evaluating Transferability and Adaptability of Foundation Models, - Leveraging Foundation Models of Other Modalities for Time Series, - Unsupervised performance estimation of TSFMs, - Industrial Benchmarking of Time Series Foundation Models More details are provided in our Call for Papers."
109572,Workshop,Frontiers in Probabilistic Inference: Learning meets Sampling,frontiers in probabilistic inference: learning meets sampling,/virtual/2025/workshop/109572,Tara Akhound-Sadegh · Michael Albergo · Joey Bose · Marylou Gabrié · Louis Grenioux · Guan-Horng Liu · Kirill Neklyudov · Grant Rotskoff · Eva Smorodina · Alexander Tong,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 7,
109578,Workshop,AI for Science: The Reach and Limits of AI for Scientific Discovery,ai for science: the reach and limits of ai for scientific discovery,/virtual/2025/workshop/109578,Ada Fang · Marinka Zitnik · Max Welling · Carla Gomes · Yuanqi Du · Sanjeev Raja · Lixue Cheng · Lijing Wang · Michael Albergo,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Ballroom 20A,"Through our proposed AI for Science workshop, we will bring together experimentalists, domain scientists, and ML researchers to discuss the reach and limits of AI for scientific discovery. We will center our discussion on three challenges that are essential to progress across scientific domains: LLM reasoning across scientific domains– can present-day LLMs generate rigorously testable hypotheses and reason over experimental results that span scientific domains such as physics, chemistry, and biology? Fidelity of generative and surrogate simulators– In biology, we see a shift towards all-atom models with increasingly powerful capabilities, in chemistry machine learning force fields are increasing in accuracy and generalizability, and in climate modeling we can now accurately predict weather 15 days out. How far can we push this limit? What spatial or temporal scales remain intractable? Experimental data scarcity and bias. We see modern examples of large-scale dataset generation such as the Protein Data Bank, Human Cell Atlas, and the Materials Project. Are there other fields where AI can benefit most from consortium efforts to generate large-scale datasets? How far can models trained on limited experimental datasets take us and where are lab-in-the-loop strategies essential? To address this, we additionally introduce a dataset proposal competition. Our workshop will highlight common bottlenecks in developing AI methods across scientific application domains, and delve into solutions that can unlock progress across all of these domains."
109551,Workshop,Symmetry and Geometry in Neural Representations,symmetry and geometry in neural representations,/virtual/2025/workshop/109551,Francisco Acosta · Chase van de Geijn · Simone Azeglio · Christian A Shewmake · Sophia Sanborn · Nina Miolane,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Ballroom 6A,"The fields of biological and artificial intelligence are increasingly converging on a shared principle: the geometry and topology of real-world structure play a central role in building efficient, robust, and interpretable representations. In neuroscience, mounting evidence suggests that neural circuits encode task and environmental structure through low-dimensional manifolds, conserved symmetries, and structured transformations. In deep learning, principles such as sparsity, equivariance, and compositionality are guiding the development of more generalizable and interpretable models, including new approaches to foundation model distillation. The NeurReps workshop brings these threads together, fostering dialogue among machine learning researchers, neuroscientists, and mathematicians to uncover unifying geometric principles of neural representation. Just as geometry and symmetry once unified the models of 20th-century physics, we believe they may now illuminate the computational foundations of intelligence."
109534,Workshop,Artificial Intelligence for Music: Where Creativity Meets Computation,artificial intelligence for music: where creativity meets computation,/virtual/2025/workshop/109534,Hao-Wen Dong · Zachary Novack · Yung-Hsiang Lu · Kristen Yeon-Ji Yun · Benjamin Chou,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 27AB,"This workshop explores the dynamic intersection of AI and music, a rapidly evolving field where creativity meets computation. The goal of this workshop is twofold: First, we aim to explore the latest advancements of AI’s applications for music, from analysis, creation, performance, production, retrieval to music education and therapy. Second, we aim to discuss the impacts and implications of AI in music, including AI’s impacts on the music industry, musician community, and music education as well as ethical, legal and societal implications of AI music and AI’s implications for future musicians."
109540,Workshop,Workshop on Scaling Environments for Agents,workshop on scaling environments for agents,/virtual/2025/workshop/109540,Yuan He · Guohao Li · Yi R. (May) Fung · Qingyun Wang · Fangru Lin · Xingyue Huang · Alisia Lupidi · Yusheng Su · Ziyu Ye · Da Yin · Ziyi Yang · Jialin Yu · Sunando Sengupta · Rishabh Agarwal · Bernard Ghanem · Animashree Anandkumar · Philip Torr,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 23ABC,"The development of intelligent agents – particularly those powered by large language models (LLMs) – has emphasized the critical role of environments in shaping agent behavior and capabilities, especially for achieving end-to-end autonomy. Environments are not merely testing grounds; they are dynamic, interactive contexts that serve as the essential ""data"" for agents to learn adaptive behavior, complex reasoning, and long-term decision-making skills. Just as scaling the model size, dataset size, and training computation has led to emergent capabilities in LLMs, scaling the structure, fidelity, and diversity of environments is one of the crucial dimensions in advancing agent intelligence. Moreover, recent advances in end-to-end reinforcement learning (RL), particularly when paired with LLM-based agents, have made it increasingly viable to train agents through sustained interaction. These agents can now acquire skills, strategies, and planning abilities through environmental feedback, rather than relying solely on imitation learning or static prompt engineering. As we move toward more autonomous, general-purpose agents, the need for scalable, richly interactive, and diverse environments has become both urgent and foundational."
109552,Workshop,"LAW 2025: Bridging Language, Agent, and World Models for Reasoning and Planning","law 2025: bridging language, agent, and world models for reasoning and planning",/virtual/2025/workshop/109552,Zhen Wang · Ziqiao Ma · Jessy Lin · Melanie Sclar · Jianwen Xie · Kelsey Allen · Alane Suhr · Jacob Andreas · Tianmin Shu · Zhiting Hu,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Ballroom 20D,
109584,Workshop,AI That Keeps Up: Workshop on Continual and Compatible Foundation Model Updates (CCFM),ai that keeps up: workshop on continual and compatible foundation model updates (ccfm),/virtual/2025/workshop/109584,Fartash Faghri · Jessica Echterhoff · Jeffrey Li · Saurabh Garg · Amal Rannen-Triki · Sayna Ebrahimi,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 25ABC,"Foundation models, despite their impressive capabilities, face a critical challenge: they naturally become outdated. Trained on vast datasets, frequently updating these models is expensive. Crucially, these challenges extend beyond the scope of studies in traditional continual learning, as foundation models require rapid and scalable adaptation to dynamic global changes and the emergence of both generalized and specialized tasks. This workshop addresses the urgent need for up-to-date foundation models. We invite researchers to explore cost-effective methods for frequent updates and adaptation, minimizing forgetting and deterioration, ensuring a consistent user experience, and designing dynamic evaluations that remain relevant as models evolve."
109561,Workshop,Multimodal Algorithmic Reasoning Workshop,multimodal algorithmic reasoning workshop,/virtual/2025/workshop/109561,Anoop Cherian · Kuan-Chuan Peng · Suhas Lohit · Honglu Zhou · Kevin Smith · Josh Tenenbaum,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 11AB,"Large AI frameworks have been increasing in their data modeling abilities at an ever more vigor in recent times, with compelling applications emerging frequently, many of which may even appear to challenge human intelligence. Yet despite such impressive performance, there remain open questions about whether these models include the foundations of general intelligence, or whether they perform these tasks without human-like understanding. This necessitates development of better tools for assessing these models in tandem with developing the models themselves. This workshop focuses on the topic of multimodal algorithmic reasoning, where an agent needs to assimilate information from multiple modalities towards deriving reasoning algorithms for complex problem solving. In the last year, we have seen rapid advances in AI capabilities that better bridge across modalities, bringing both optimism about superhuman capabilities and skepticism about the limits of current approaches. Through talks from outstanding researchers and faculty, we hope to dive deep into this exciting topic at the intersection of theory, multimodal learning and cognitive science to understand what we have achieved thus far in machine intelligence and what we are lacking in relation to the human way of thinking, towards finding the missing rungs on the ladder to truly intelligent reasoning."
109546,Workshop,"NeurIPS 2025 Workshop on Space in Vision, Language, and Embodied AI","neurips 2025 workshop on space in vision, language, and embodied ai",/virtual/2025/workshop/109546,Ziqiao Ma · Freda Shi · Jiayuan Mao · Jiafei Duan · Manling Li · David Hsu · Parisa Kordjamshidi,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 29A-D,
109536,Workshop,2nd Workshop on Multi-modal Foundation Models and Large Language Models for Life Sciences,2nd  workshop on multi-modal foundation models and large language models  for life sciences,/virtual/2025/workshop/109536,Pengtao Xie · James Zou · Le Song · Ruishan Liu · Aidong Zhang · Eran Segal · Wei Wang · Li Zhang,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 31ABC,
109533,Workshop,Constrained Optimization for Machine Learning,constrained optimization for machine learning,/virtual/2025/workshop/109533,Juan Ramirez · Meraj Hashemizadeh · Ignacio Hounie · Juan Elenter · Katya Scheinberg · Alejandro Ribeiro · Simon Lacoste-Julien,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Ballroom 6DE,"As AI systems are increasingly deployed in safety-critical domains—including credit scoring, medical diagnosis, and autonomous systems—there is a growing demand to ensure their fairness, safety, robustness, and interpretability, alongside stronger calls for regulation. Constrained optimization offers an accountable framework for enforcing these requirements by embedding them directly into the training process, steering models to satisfy explicit constraints. This framework facilitates compliance with regulatory, industry, or ethical standards, which can be easily verified by checking constraint satisfaction. This workshop explores constrained optimization as a principled method for enforcing desirable properties in machine learning models. It brings together experts in optimization, machine learning, and trustworthy AI to address the algorithmic and practical challenges of scaling constrained methods to modern deep learning settings, which are often large-scale, non-convex, and stochastic."
109574,Workshop,Tackling Climate Change with Machine Learning,tackling climate change with machine learning,/virtual/2025/workshop/109574,Hari Prasanna Das · Raluca Georgescu · Joaquin Salas · Salva Rühling Cachay · Nadia Ahmed · Yoshua Bengio,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 24ABC,"Many in the ML community wish to take action on climate change, but are unsure how to have the most impact. This workshop will highlight work that demonstrates that, while ML is no silver bullet, it can be an invaluable tool in reducing greenhouse gas emissions and in helping society adapt to the effects of climate change. Climate change is a complex problem for which action takes many forms, from advancing theory to deploying new technology. Many of these actions represent high-impact opportunities for real-world change, and simultaneously pose interesting academic research problems. The theme of this workshop, “Roots to Routes: A Dialogue on Different Machine Learning Methods for Climate Impact,” invites submissions that explore the strengths of diverse machine learning approaches in climate-related contexts. We particularly encourage work that demonstrates the effectiveness of classical ML methods under real-world constraints, such as limited data availability, privacy concerns, or restricted computational resources. At the same time, we welcome contributions that showcase how scaling up data and computing resources combined with modern tools and techniques can unlock new possibilities for tackling global-scale climate prediction challenges. This workshop is part of a series that aims to bring together those applying ML to climate change challenges and facilitate cross-pollination between ML researchers and experts in climate-relevant fields. The main workshop will take place on December 6 or 7, 2025 (exact date TBD)."
109563,Workshop,Learning to Sense (L2S),learning to sense (l2s),/virtual/2025/workshop/109563,Shashank Agnihotri · Mishal Fatima · Marius Bock · Kanchana Vaishnavi Gandikota · Jovita Lukasik · Margret Keuper · Michael Moeller,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 32AB,"The workshop explores the joint optimization of sensors and machine learning models, pushing beyond traditional paradigms of data acquisition and processing. We aim to rethink the foundations of how machines sense the world by replacing hand-crafted ISPs, leveraging learnable sensor layouts, and adopting task-driven sensing strategies. We welcome original contributions and position papers on the following topics (non-exhaustive): Sensor optimization for e.g. computer vision (bit-depth, pixel layouts, color filter design) RAW-to-task or RAW-to-label approaches for visual tasks Co-design of neural networks and sensor hardware Low-bit and energy-efficient sensing for embedded or mobile devices Benchmarks, datasets, and metrics for evaluating sensor-model pipelines Generalization and robustness of sensor-model systems in real-world conditions Failure case studies and negative results in joint optimization pipelines Join us to engage with cutting-edge research and cross-disciplinary discussions that are shaping the future of sensor systems for real-world deployment across mobile, embedded, and autonomous platforms."
109575,Workshop,Regulatable ML: Towards Bridging the Gaps between Machine Learning Research and Regulations,regulatable ml: towards bridging the gaps between machine learning research and regulations,/virtual/2025/workshop/109575,Chirag Agarwal · Jiaqi Ma · Sarah Tan · Himabindu Lakkaraju · Junwei Deng · Pingbang Hu · Eileanor LaRocco · Karolina Naranjo · Shichang (Ray) Zhang,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 1AB,
109569,Workshop,What Can('t) Transformers Do?,what can('t) transformers do?,/virtual/2025/workshop/109569,Tobias Schnabel · Kiran Tomlinson · Lena Strobl · Michael Hahn,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 4,"With most advances in large foundation models (LFMs) being empirical, our theoretical understanding of what transformers can compute, express, and learn still lags behind. This workshop will convene theorists and empiricists to chart a rigorous agenda for the next generation of LFMs, asking “What can and can’t transformers do?” We welcome both formal analyses and empirically grounded studies that shed light on theoretical questions, aiming to close the gap between proofs and practice while fostering new, interdisciplinary collaborations."
109559,Workshop,Foundations of Reasoning in Language Models,foundations of reasoning in language models,/virtual/2025/workshop/109559,Audrey Huang · Adam Block · Sadhika Malladi · Will Merrill · Tatsunori Hashimoto · Dylan J Foster · Akshay Krishnamurthy · Pavel Izmailov,"Dec 7, 8:00 AM - 5:00 PM",Upper Level Room 33ABC,"Our workshop’s goal is to advance foundational understanding, principled innovations, and rigorous scientific evaluations for reasoning in language models. These advancements are built upon theoretical analyses and controlled empirical studies that illuminate how reasoning emerges, where it fails, and how it can be systematically improved. We want to foster dialogue between communities with complementary strengths---those building theoretical models of reasoning phenomena, those designing experiments that reveal its emergence or failure in practice, and those proposing algorithmic developments that advance reasoning---around three primary questions: 1. How are language models able to solve complex tasks, and what do they still struggle with? 2. What fundamental challenges stand in the way of advancing reasoning capabilities? 3. What algorithmic innovations can overcome these obstacles?"
